rank,num_procs,run,elapsed_time,comm_time,local_nz,ghost_entries,local_flops
16,32,6,0.026232481,0.021045923,499904,484198,999808
16,32,7,0.026495695,0.021080971,499904,484198,999808
16,32,8,0.026882410,0.021044493,499904,484198,999808
16,32,9,0.026507139,0.020998001,499904,484198,999808
10,32,0,0.028922558,0.022799253,499829,484498,999658
10,32,1,0.026831627,0.020955563,499829,484498,999658
10,32,2,0.026838541,0.021125317,499829,484498,999658
10,32,3,0.026988268,0.021251202,499829,484498,999658
10,32,4,0.026922226,0.021180630,499829,484498,999658
10,32,5,0.027004004,0.021272898,499829,484498,999658
10,32,6,0.026855230,0.021328211,499829,484498,999658
10,32,7,0.026909351,0.021172762,499829,484498,999658
12,32,0,0.029971361,0.024121523,500307,484629,1000614
12,32,1,0.026676178,0.021167755,500307,484629,1000614
12,32,2,0.026754856,0.021275997,500307,484629,1000614
12,32,3,0.026849985,0.021233082,500307,484629,1000614
12,32,4,0.027051449,0.021517277,500307,484629,1000614
12,32,5,0.026597977,0.021269321,500307,484629,1000614
12,32,6,0.026556730,0.021234512,500307,484629,1000614
12,32,7,0.026676178,0.021232843,500307,484629,1000614
12,32,8,0.027023792,0.021266460,500307,484629,1000614
12,32,9,0.026764870,0.021272421,500307,484629,1000614
10,32,8,0.027296305,0.021094084,499829,484498,999658
10,32,9,0.026772738,0.021016359,499829,484498,999658
17,32,0,0.029308319,0.023332596,500225,484438,1000450
17,32,1,0.026796103,0.021033764,500225,484438,1000450
17,32,2,0.026799440,0.021137476,500225,484438,1000450
17,32,3,0.026980400,0.021165609,500225,484438,1000450
17,32,4,0.027055502,0.021310091,500225,484438,1000450
17,32,5,0.026581287,0.021026611,500225,484438,1000450
17,32,6,0.026363611,0.020943165,500225,484438,1000450
17,32,7,0.023477793,0.017880678,500225,484438,1000450
17,32,8,0.027313948,0.021221161,500225,484438,1000450
17,32,9,0.026790380,0.021082640,500225,484438,1000450
7,32,0,0.025078058,0.018743038,500058,484465,1000116
7,32,1,0.026959181,0.020980120,500058,484465,1000116
7,32,2,0.026850224,0.020942211,500058,484465,1000116
7,32,3,0.027121782,0.021207333,500058,484465,1000116
7,32,4,0.027216434,0.021246910,500058,484465,1000116
7,32,5,0.027053595,0.021074295,500058,484465,1000116
7,32,6,0.026774883,0.021006107,500058,484465,1000116
7,32,7,0.027089596,0.021148443,500058,484465,1000116
7,32,8,0.027527332,0.021111488,500058,484465,1000116
7,32,9,0.019533396,0.013598919,500058,484465,1000116
8,32,0,0.028894663,0.022686958,500107,484529,1000214
8,32,1,0.027229786,0.021318197,500107,484529,1000214
8,32,2,0.027068377,0.021231413,500107,484529,1000214
8,32,3,0.027064800,0.021211386,500107,484529,1000214
8,32,4,0.027391672,0.021517515,500107,484529,1000214
8,32,5,0.026968479,0.021106482,500107,484529,1000214
8,32,6,0.026882172,0.021232128,500107,484529,1000214
8,32,7,0.027084589,0.021207333,500107,484529,1000214
8,32,8,0.027612209,0.021234274,500107,484529,1000214
8,32,9,0.027103901,0.021129847,500107,484529,1000214
1,32,0,0.029578924,0.023024797,499877,484348,999754
1,32,1,0.026560307,0.020456553,499877,484348,999754
1,32,2,0.026609421,0.020614147,499877,484348,999754
1,32,3,0.026668072,0.020690680,499877,484348,999754
1,32,4,0.027345657,0.021328926,499877,484348,999754
1,32,5,0.026724815,0.020747900,499877,484348,999754
1,32,6,0.026384354,0.020688772,499877,484348,999754
1,32,7,0.023447275,0.017530680,499877,484348,999754
1,32,8,0.027426720,0.020966291,499877,484348,999754
1,32,9,0.027241707,0.021239281,499877,484348,999754
9,32,0,0.030526876,0.024126768,500244,484581,1000488
9,32,1,0.026741028,0.020679712,500244,484581,1000488
9,32,2,0.026664495,0.020714045,500244,484581,1000488
9,32,3,0.026741982,0.020776510,500244,484581,1000488
9,32,4,0.027305603,0.021335840,500244,484581,1000488
9,32,5,0.026880503,0.020881891,500244,484581,1000488
9,32,6,0.026468039,0.020736217,500244,484581,1000488
9,32,7,0.023520947,0.017534494,500244,484581,1000488
9,32,8,0.027506828,0.021009207,500244,484581,1000488
9,32,9,0.027276754,0.021187067,500244,484581,1000488
28,32,0,0.029494047,0.024046421,500038,484376,1000076
28,32,1,0.026468992,0.021189690,500038,484376,1000076
28,32,2,0.027343035,0.021186113,500038,484376,1000076
28,32,3,0.027271986,0.021224260,500038,484376,1000076
28,32,4,0.027513027,0.021456242,500038,484376,1000076
28,32,5,0.027212381,0.021157980,500038,484376,1000076
28,32,6,0.026775837,0.020788193,500038,484376,1000076
28,32,7,0.027215481,0.021100044,500038,484376,1000076
28,32,8,0.027188778,0.021100998,500038,484376,1000076
28,32,9,0.027378321,0.021499872,500038,484376,1000076
30,32,0,0.029628277,0.024149656,500074,484471,1000148
30,32,1,0.026491642,0.021141768,500074,484471,1000148
30,32,2,0.027279615,0.021063805,500074,484471,1000148
30,32,3,0.027376175,0.021230221,500074,484471,1000148
30,32,4,0.027591944,0.021414757,500074,484471,1000148
30,32,5,0.027171135,0.021048784,500074,484471,1000148
30,32,6,0.026794434,0.020733595,500074,484471,1000148
30,32,7,0.027272701,0.021076202,500074,484471,1000148
30,32,8,0.027222872,0.021058321,500074,484471,1000148
30,32,9,0.027354956,0.021409273,500074,484471,1000148
11,32,0,0.020621777,0.013175249,500017,484400,1000034
11,32,1,0.022376776,0.014594793,500017,484400,1000034
11,32,2,0.023624182,0.015490294,500017,484400,1000034
11,32,3,0.023769140,0.015792131,500017,484400,1000034
11,32,4,0.024528742,0.016442537,500017,484400,1000034
11,32,5,0.024055719,0.015914202,500017,484400,1000034
11,32,6,0.024145842,0.016063213,500017,484400,1000034
11,32,7,0.027436972,0.019322157,500017,484400,1000034
11,32,8,0.027834177,0.019562006,500017,484400,1000034
11,32,9,0.027522087,0.019459963,500017,484400,1000034
0,32,0,0.028717041,0.022387505,500109,484522,1000218
0,32,1,0.026565790,0.019941330,500109,484522,1000218
0,32,2,0.026734829,0.020255804,500109,484522,1000218
0,32,3,0.026465178,0.020011425,500109,484522,1000218
0,32,4,0.026840925,0.020360470,500109,484522,1000218
21,32,0,0.034545898,0.020272255,500015,484361,1000030
21,32,1,0.045837402,0.020966530,500015,484361,1000030
21,32,2,0.034617662,0.012196064,500015,484361,1000030
21,32,3,0.034956694,0.012626886,500015,484361,1000030
21,32,4,0.035022974,0.012880802,500015,484361,1000030
21,32,5,0.034826040,0.012222528,500015,484361,1000030
21,32,6,0.035660267,0.026057005,500015,484361,1000030
21,32,7,0.044030905,0.017970324,500015,484361,1000030
14,32,0,0.028897762,0.022119761,500214,484715,1000428
14,32,1,0.026479483,0.019155264,500214,484715,1000428
14,32,2,0.027547359,0.020282030,500214,484715,1000428
14,32,3,0.027561665,0.020398855,500214,484715,1000428
14,32,4,0.027515650,0.020329237,500214,484715,1000428
14,32,5,0.027182341,0.019923210,500214,484715,1000428
14,32,6,0.027881861,0.020610809,500214,484715,1000428
21,32,8,0.028364658,0.021219254,500015,484361,1000030
21,32,9,0.027875662,0.020967722,500015,484361,1000030
14,32,7,0.027034521,0.019818306,500214,484715,1000428
14,32,8,0.027204275,0.020040035,500214,484715,1000428
14,32,9,0.027902365,0.020873308,500214,484715,1000428
18,32,0,0.029295444,0.022671223,500038,484163,1000076
22,32,0,0.029259443,0.022348404,499895,484280,999790
22,32,1,0.027959347,0.021010399,499895,484280,999790
22,32,2,0.027849674,0.020919800,499895,484280,999790
22,32,3,0.027848959,0.020859957,499895,484280,999790
22,32,4,0.028121948,0.021191359,499895,484280,999790
22,32,5,0.028162718,0.021203518,499895,484280,999790
22,32,6,0.027891397,0.020939350,499895,484280,999790
22,32,7,0.027927160,0.020989180,499895,484280,999790
22,32,8,0.027858973,0.020819426,499895,484280,999790
22,32,9,0.027971983,0.020937920,499895,484280,999790
0,32,5,0.026828051,0.020304680,500109,484522,1000218
0,32,6,0.026793718,0.020265102,500109,484522,1000218
0,32,7,0.026279688,0.019833565,500109,484522,1000218
